,park_name,reception_time,reference_time,sunrise_time,sunset_time,clouds,rain_1h,snow_1h,wind_speed,wind_deg,humidity,press,temp,temp_feels,temp_max,temp_min,status,detailed_status
1097,Prospect Park,1586699102,1586699102,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,56.55,49.82,64.4,51.01,Clouds,overcast clouds
1098,Prospect Park,1586699402,1586699402,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.09,50.45,64.99,51.01,Clouds,overcast clouds
1099,Prospect Park,1586699702,1586699402,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.09,50.45,64.99,51.01,Clouds,overcast clouds
1100,Prospect Park,1586700005,1586700005,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.56,51.01,68.0,51.01,Clouds,overcast clouds
1101,Prospect Park,1586700302,1586700302,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.65,51.12,68.0,52.0,Clouds,overcast clouds
1102,Prospect Park,1586700602,1586700005,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.56,51.01,68.0,51.01,Clouds,overcast clouds
1103,Prospect Park,1586700902,1586700302,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,57.65,51.12,68.0,52.0,Clouds,overcast clouds
1104,Prospect Park,1586701202,1586701202,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,58.03,51.57,68.0,52.0,Clouds,overcast clouds
1105,Prospect Park,1586701502,1586701502,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.05,51.73,69.01,52.0,Clouds,overcast clouds
1106,Prospect Park,1586701803,1586701202,1586686848,1586734307,90,0.0,0,3.6,130,54,1022,58.03,51.57,68.0,52.0,Clouds,overcast clouds
1107,Prospect Park,1586702102,1586702102,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,57.79,51.42,66.99,52.0,Clouds,overcast clouds
1108,Prospect Park,1586702402,1586702402,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,57.83,51.48,66.99,52.0,Clouds,overcast clouds
1109,Prospect Park,1586702702,1586702102,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,57.79,51.42,66.99,52.0,Clouds,overcast clouds
1110,Prospect Park,1586703002,1586703001,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.32,52.07,68.0,51.01,Clouds,overcast clouds
1111,Prospect Park,1586703302,1586703001,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.32,52.07,68.0,51.01,Clouds,overcast clouds
1112,Prospect Park,1586703603,1586703462,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.57,52.38,68.0,51.01,Clouds,overcast clouds
1113,Prospect Park,1586703902,1586703462,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.57,52.38,68.0,51.01,Clouds,overcast clouds
1114,Prospect Park,1586704202,1586703462,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,58.57,52.38,68.0,51.01,Clouds,overcast clouds
1115,Prospect Park,1586704503,1586704502,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,59.04,52.95,68.0,51.01,Clouds,overcast clouds
1116,Prospect Park,1586704802,1586704801,1586686848,1586734307,90,0.0,0,4.1,130,62,1022,59.54,53.56,69.01,51.01,Clouds,overcast clouds
1117,Prospect Park,1586705103,1586705102,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,59.72,54.41,69.01,53.01,Clouds,broken clouds
1118,Prospect Park,1586705403,1586705102,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,59.72,54.41,69.01,53.01,Clouds,broken clouds
1119,Prospect Park,1586705703,1586705702,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.21,55.0,69.01,53.01,Clouds,broken clouds
1120,Prospect Park,1586706002,1586705102,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,59.72,54.41,69.01,53.01,Clouds,broken clouds
1121,Prospect Park,1586706302,1586706302,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.21,55.0,69.01,53.01,Clouds,broken clouds
1122,Prospect Park,1586706602,1586706601,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,59.99,54.75,68.0,53.01,Clouds,broken clouds
1123,Prospect Park,1586706902,1586706302,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.21,55.0,69.01,53.01,Clouds,broken clouds
1124,Prospect Park,1586707204,1586707204,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.24,55.06,69.01,53.01,Clouds,broken clouds
1125,Prospect Park,1586707502,1586707502,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.24,55.06,69.01,53.01,Clouds,broken clouds
1126,Prospect Park,1586707802,1586707204,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.24,55.06,69.01,53.01,Clouds,broken clouds
1127,Prospect Park,1586708102,1586707502,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.24,55.06,69.01,53.01,Clouds,broken clouds
1128,Prospect Park,1586708402,1586708401,1586686848,1586734307,75,0.0,0,3.6,120,62,1021,60.6,55.51,69.01,53.01,Clouds,broken clouds
1129,Prospect Park,1586712302,1586712301,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,60.98,57.09,68.0,53.01,Clear,clear sky
1130,Prospect Park,1586712603,1586712603,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,60.98,57.09,68.0,53.01,Clear,clear sky
1131,Prospect Park,1586712902,1586712603,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,60.98,57.09,68.0,53.01,Clear,clear sky
1132,Prospect Park,1586713202,1586712939,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.38,57.58,69.01,54.0,Clear,clear sky
1133,Prospect Park,1586713503,1586712939,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.38,57.58,69.01,54.0,Clear,clear sky
1134,Prospect Park,1586713802,1586713802,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.48,57.7,68.0,54.0,Clear,clear sky
1135,Prospect Park,1586714102,1586713802,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.48,57.7,68.0,54.0,Clear,clear sky
1136,Prospect Park,1586714403,1586713802,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.48,57.7,68.0,54.0,Clear,clear sky
1137,Prospect Park,1586714702,1586714702,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.36,57.56,68.0,54.0,Clear,clear sky
1138,Prospect Park,1586715003,1586715002,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.36,57.56,68.0,54.0,Clear,clear sky
1139,Prospect Park,1586715302,1586715302,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.43,57.65,68.0,54.0,Clear,clear sky
1140,Prospect Park,1586715602,1586715602,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.21,57.38,68.0,54.0,Clear,clear sky
1141,Prospect Park,1586715902,1586715602,1586686848,1586734307,1,0.0,0,2.1,120,55,1020,61.21,57.38,68.0,54.0,Clear,clear sky
1142,Prospect Park,1586716202,1586716202,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.98,52.54,68.0,53.01,Clear,clear sky
1143,Prospect Park,1586716502,1586716502,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.8,52.32,68.0,53.01,Clear,clear sky
1144,Prospect Park,1586716802,1586716202,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.98,52.54,68.0,53.01,Clear,clear sky
1145,Prospect Park,1586717102,1586717101,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.67,52.18,68.0,53.01,Clear,clear sky
1146,Prospect Park,1586717403,1586717101,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.67,52.18,68.0,53.01,Clear,clear sky
1147,Prospect Park,1586717702,1586717702,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.37,51.84,68.0,53.01,Clear,clear sky
1148,Prospect Park,1586718006,1586718005,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.01,51.4,66.0,52.0,Clear,clear sky
1149,Prospect Park,1586718302,1586717702,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.37,51.84,68.0,53.01,Clear,clear sky
1150,Prospect Park,1586718602,1586718005,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,60.01,51.4,66.0,52.0,Clear,clear sky
1151,Prospect Park,1586718902,1586718902,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,59.49,50.81,66.0,52.0,Clear,clear sky
1152,Prospect Park,1586719202,1586719202,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,59.25,50.54,64.99,52.0,Clear,clear sky
1153,Prospect Park,1586719502,1586718902,1586686848,1586734307,1,0.0,0,4.6,190,42,1019,59.49,50.81,66.0,52.0,Clear,clear sky
1154,Prospect Park,1586719803,1586719802,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.86,50.72,64.99,51.01,Clear,clear sky
1155,Prospect Park,1586720102,1586720101,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.73,50.58,64.99,51.01,Clear,clear sky
1156,Prospect Park,1586720403,1586720101,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.73,50.58,64.99,51.01,Clear,clear sky
1157,Prospect Park,1586720702,1586720702,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.57,50.38,64.4,51.01,Clear,clear sky
1158,Prospect Park,1586721002,1586721002,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.28,50.05,64.4,51.01,Clear,clear sky
1159,Prospect Park,1586721302,1586721301,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.14,49.89,64.4,51.01,Clear,clear sky
1160,Prospect Park,1586721606,1586721606,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.08,49.82,64.4,51.01,Clear,clear sky
1161,Prospect Park,1586721902,1586721606,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.08,49.82,64.4,51.01,Clear,clear sky
1162,Prospect Park,1586722202,1586721606,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,58.08,49.82,64.4,51.01,Clear,clear sky
1163,Prospect Park,1586722503,1586722341,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,57.7,49.39,64.4,51.01,Clear,clear sky
1164,Prospect Park,1586722802,1586722802,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,57.38,49.03,64.4,51.01,Clear,clear sky
1165,Prospect Park,1586723102,1586722341,1586686848,1586734307,1,0.0,0,4.1,190,42,1019,57.7,49.39,64.4,51.01,Clear,clear sky
1166,Prospect Park,1586723402,1586723402,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.27,44.15,64.0,51.01,Clear,clear sky
1167,Prospect Park,1586723703,1586723702,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.09,43.93,62.6,51.01,Clear,clear sky
1168,Prospect Park,1586724002,1586723402,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.27,44.15,64.0,51.01,Clear,clear sky
1169,Prospect Park,1586724302,1586724302,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.02,43.84,62.6,51.01,Clear,clear sky
1170,Prospect Park,1586724602,1586724601,1586686848,1586734307,1,0.0,0,8.55,180,58,1019,57.09,44.6,62.6,51.01,Clear,clear sky
1171,Prospect Park,1586724902,1586724601,1586686848,1586734307,1,0.0,0,8.55,180,58,1019,57.09,44.6,62.6,51.01,Clear,clear sky
1172,Prospect Park,1586725207,1586725186,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.0,43.83,62.6,51.01,Clear,clear sky
1173,Prospect Park,1586725502,1586725186,1586686848,1586734307,1,0.0,0,9.08,177,58,1019,57.0,43.83,62.6,51.01,Clear,clear sky
1174,Prospect Park,1586725802,1586725801,1586686848,1586734307,1,0.0,0,8.55,180,58,1019,57.16,44.67,62.6,51.8,Clear,clear sky
1175,Prospect Park,1586726102,1586725801,1586686848,1586734307,1,0.0,0,8.55,180,58,1019,57.16,44.67,62.6,51.8,Clear,clear sky
1176,Prospect Park,1586726402,1586725801,1586686848,1586734307,1,0.0,0,8.55,180,58,1019,57.16,44.67,62.6,51.8,Clear,clear sky
1177,Prospect Park,1586730302,1586730301,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.93,46.15,62.6,51.8,Clear,clear sky
1178,Prospect Park,1586730603,1586730602,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.98,46.2,62.6,51.8,Clear,clear sky
1179,Prospect Park,1586730902,1586730602,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.98,46.2,62.6,51.8,Clear,clear sky
1180,Prospect Park,1586731203,1586731202,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.84,46.02,62.6,51.01,Clear,clear sky
1181,Prospect Park,1586731502,1586731502,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.84,46.02,62.6,51.01,Clear,clear sky
1182,Prospect Park,1586731802,1586731202,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.84,46.02,62.6,51.01,Clear,clear sky
1183,Prospect Park,1586732102,1586732101,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.82,46.0,62.6,51.01,Clear,clear sky
1184,Prospect Park,1586732406,1586732101,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.82,46.0,62.6,51.01,Clear,clear sky
1185,Prospect Park,1586732702,1586732701,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.8,45.99,62.6,51.01,Clear,clear sky
1186,Prospect Park,1586733003,1586732701,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.8,45.99,62.6,51.01,Clear,clear sky
1187,Prospect Park,1586733303,1586733302,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.77,45.93,62.6,51.01,Clear,clear sky
1188,Prospect Park,1586733602,1586733302,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.77,45.93,62.6,51.01,Clear,clear sky
1189,Prospect Park,1586733902,1586733302,1586686848,1586734307,1,0.0,0,7.84,180,67,1020,56.77,45.93,62.6,51.01,Clear,clear sky
1190,Prospect Park,1586734203,1586734202,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.79,45.97,62.6,51.01,Clouds,broken clouds
1191,Prospect Park,1586734502,1586734502,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.86,46.06,62.6,51.01,Clouds,broken clouds
1192,Prospect Park,1586734802,1586734502,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.86,46.06,62.6,51.01,Clouds,broken clouds
1193,Prospect Park,1586735102,1586735102,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.95,46.17,62.6,51.01,Clouds,broken clouds
1194,Prospect Park,1586735402,1586735401,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.95,46.17,62.6,51.01,Clouds,broken clouds
1195,Prospect Park,1586735702,1586735102,1586686848,1586734307,75,0.0,0,7.84,180,67,1019,56.95,46.17,62.6,51.01,Clouds,broken clouds
1196,Prospect Park,1586736006,1586736005,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,56.98,46.2,62.6,51.01,Clouds,broken clouds
1197,Prospect Park,1586736303,1586736005,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,56.98,46.2,62.6,51.01,Clouds,broken clouds
1198,Prospect Park,1586736602,1586736005,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,56.98,46.2,62.6,51.01,Clouds,broken clouds
1199,Prospect Park,1586736902,1586736902,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,56.98,46.2,62.6,51.01,Clouds,broken clouds
1200,Prospect Park,1586737202,1586736902,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,56.98,46.2,62.6,51.01,Clouds,broken clouds
1201,Prospect Park,1586737502,1586737501,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,57.13,46.38,62.6,51.8,Clouds,broken clouds
1202,Prospect Park,1586737802,1586737501,1586773155,1586820770,75,0.0,0,7.84,180,67,1019,57.13,46.38,62.6,51.8,Clouds,broken clouds
1203,Prospect Park,1586741702,1586741702,1586773155,1586820770,90,0.93,0,9.73,176,71,1018,56.71,43.86,60.8,53.01,Rain,light rain
1204,Prospect Park,1586742002,1586742002,1586773155,1586820770,90,1.1,0,9.73,176,71,1018,56.71,43.86,60.8,53.01,Rain,moderate rain
1205,Prospect Park,1586742302,1586741702,1586773155,1586820770,90,0.93,0,9.73,176,71,1018,56.71,43.86,60.8,53.01,Rain,light rain
1206,Prospect Park,1586742602,1586742002,1586773155,1586820770,90,1.1,0,9.73,176,71,1018,56.71,43.86,60.8,53.01,Rain,moderate rain
1207,Prospect Park,1586742903,1586742902,1586773155,1586820770,90,1.4,0,9.73,176,71,1018,56.23,43.27,60.01,51.8,Rain,moderate rain
1208,Prospect Park,1586743206,1586743205,1586773155,1586820770,90,1.27,0,9.73,176,71,1018,56.16,43.18,60.01,51.8,Rain,moderate rain
1209,Prospect Park,1586743503,1586743205,1586773155,1586820770,90,1.27,0,9.73,176,71,1018,56.16,43.18,60.01,51.8,Rain,moderate rain
1210,Prospect Park,1586743803,1586743802,1586773155,1586820770,90,1.35,0,9.73,176,71,1018,55.96,42.93,59.0,51.8,Rain,moderate rain
1211,Prospect Park,1586744103,1586744102,1586773155,1586820770,90,1.2,0,9.73,176,71,1018,55.96,42.93,60.01,51.8,Rain,moderate rain
1212,Prospect Park,1586744402,1586744102,1586773155,1586820770,90,1.2,0,9.73,176,71,1018,55.96,42.93,60.01,51.8,Rain,moderate rain
1213,Prospect Park,1586744703,1586744102,1586773155,1586820770,90,1.2,0,9.73,176,71,1018,55.96,42.93,60.01,51.8,Rain,moderate rain
1214,Prospect Park,1586745003,1586745002,1586773155,1586820770,90,0.98,0,3.6,250,82,1017,55.72,51.35,59.0,51.8,Rain,light rain
1215,Prospect Park,1586745302,1586745002,1586773155,1586820770,90,0.98,0,3.6,250,82,1017,55.72,51.35,59.0,51.8,Rain,light rain
1216,Prospect Park,1586745602,1586745602,1586773155,1586820770,90,0.94,0,3.6,250,82,1017,55.65,51.26,59.0,51.8,Rain,light rain
1217,Prospect Park,1586745902,1586745602,1586773155,1586820770,90,0.94,0,3.6,250,82,1017,55.65,51.26,59.0,51.8,Rain,light rain
1218,Prospect Park,1586746202,1586746201,1586773155,1586820770,90,0.94,0,3.6,250,82,1017,55.62,51.22,59.0,51.8,Rain,light rain
1219,Prospect Park,1586746502,1586746501,1586773155,1586820770,90,1.09,0,3.6,250,82,1017,55.6,51.19,59.0,51.8,Rain,moderate rain
1220,Prospect Park,1586746808,1586746807,1586773155,1586820770,90,1.23,0,3.6,250,82,1017,55.6,51.19,59.0,51.8,Rain,moderate rain
1221,Prospect Park,1586747103,1586747102,1586773155,1586820770,90,1.36,0,3.6,250,82,1017,55.51,51.08,59.0,51.8,Rain,moderate rain
1222,Prospect Park,1586747402,1586746807,1586773155,1586820770,90,1.23,0,3.6,250,82,1017,55.6,51.19,59.0,51.8,Rain,moderate rain
1223,Prospect Park,1586747702,1586747702,1586773155,1586820770,90,1.41,0,3.6,250,82,1017,55.62,51.22,59.0,51.8,Rain,moderate rain
1224,Prospect Park,1586748002,1586747702,1586773155,1586820770,90,1.41,0,3.6,250,82,1017,55.62,51.22,59.0,51.8,Rain,moderate rain
1225,Prospect Park,1586748302,1586748301,1586773155,1586820770,90,1.61,0,3.6,210,93,1016,55.58,52.16,59.0,51.8,Rain,moderate rain
1226,Prospect Park,1586748602,1586748601,1586773155,1586820770,90,1.61,0,3.6,210,93,1016,55.51,52.07,59.0,51.8,Rain,moderate rain
1227,Prospect Park,1586748902,1586748601,1586773155,1586820770,90,1.61,0,3.6,210,93,1016,55.51,52.07,59.0,51.8,Rain,moderate rain
1228,Prospect Park,1586749203,1586749202,1586773155,1586820770,90,1.32,0,3.6,210,93,1016,55.47,52.02,57.99,51.8,Rain,moderate rain
1229,Prospect Park,1586749502,1586749502,1586773155,1586820770,90,1.27,0,3.6,210,93,1016,55.47,52.02,57.99,51.8,Rain,moderate rain
1230,Prospect Park,1586749802,1586749202,1586773155,1586820770,90,1.32,0,3.6,210,93,1016,55.47,52.02,57.99,51.8,Rain,moderate rain
1231,Prospect Park,1586750102,1586750102,1586773155,1586820770,90,1.32,0,2.6,230,93,1016,55.38,53.15,57.99,51.8,Rain,moderate rain
1232,Prospect Park,1586750404,1586750403,1586773155,1586820770,90,1.32,0,2.6,230,93,1016,55.33,53.1,57.99,51.8,Rain,moderate rain
1233,Prospect Park,1586750702,1586750403,1586773155,1586820770,90,1.32,0,2.6,230,93,1016,55.33,53.1,57.99,51.8,Rain,moderate rain
1234,Prospect Park,1586751002,1586751001,1586773155,1586820770,90,1.42,0,2.6,230,93,1016,55.26,52.99,57.99,51.8,Rain,moderate rain
1235,Prospect Park,1586751302,1586751001,1586773155,1586820770,90,1.42,0,2.6,230,93,1016,55.26,52.99,57.99,51.8,Rain,moderate rain
1236,Prospect Park,1586751603,1586751602,1586773155,1586820770,90,1.63,0,2.6,230,93,1016,55.11,52.81,57.99,51.8,Rain,moderate rain
1237,Prospect Park,1586751902,1586751602,1586773155,1586820770,90,1.63,0,2.6,230,93,1016,55.11,52.81,57.99,51.8,Rain,moderate rain
1238,Prospect Park,1586752203,1586752202,1586773155,1586820770,90,1.68,0,3.1,270,93,1015,55.09,52.16,57.99,51.8,Rain,moderate rain
1239,Prospect Park,1586752502,1586752202,1586773155,1586820770,90,1.68,0,3.1,270,93,1015,55.09,52.16,57.99,51.8,Rain,moderate rain
1240,Prospect Park,1586752803,1586752802,1586773155,1586820770,90,1.78,0,3.1,270,93,1015,54.9,51.89,57.99,51.8,Rain,moderate rain
1241,Prospect Park,1586753102,1586753102,1586773155,1586820770,90,1.83,0,3.1,270,93,1015,54.88,51.87,57.99,51.8,Rain,moderate rain
1242,Prospect Park,1586753402,1586753402,1586773155,1586820770,90,1.83,0,3.1,270,93,1015,54.72,51.67,57.99,51.8,Rain,moderate rain
1243,Prospect Park,1586763002,1586763001,1586773155,1586820770,90,1.57,0,3.1,210,93,1013,54.72,51.67,57.99,51.8,Rain,moderate rain
1244,Prospect Park,1586763302,1586763302,1586773155,1586820770,90,1.57,0,3.1,210,93,1013,54.84,51.84,57.99,51.8,Rain,moderate rain
1245,Prospect Park,1586763602,1586763601,1586773155,1586820770,90,1.91,0,3.1,210,93,1013,54.9,51.89,57.99,51.8,Rain,moderate rain
1246,Prospect Park,1586763902,1586763302,1586773155,1586820770,90,1.57,0,3.1,210,93,1013,54.84,51.84,57.99,51.8,Rain,moderate rain
1247,Prospect Park,1586764203,1586764202,1586773155,1586820770,90,2.2,0,3.1,210,93,1013,55.11,52.18,57.99,52.0,Rain,moderate rain
1248,Prospect Park,1586764502,1586764502,1586773155,1586820770,90,2.25,0,3.1,210,93,1013,55.18,52.27,57.99,52.0,Rain,moderate rain
1249,Prospect Park,1586764809,1586764808,1586773155,1586820770,90,2.83,0,3.1,210,93,1013,55.51,52.7,59.0,52.0,Rain,moderate rain
1250,Prospect Park,1586765102,1586764808,1586773155,1586820770,90,2.83,0,3.1,210,93,1013,55.51,52.7,59.0,52.0,Rain,moderate rain
1251,Prospect Park,1586765402,1586764808,1586773155,1586820770,90,2.83,0,3.1,210,93,1013,55.51,52.7,59.0,52.0,Rain,moderate rain
1252,Prospect Park,1586765703,1586765703,1586773155,1586820770,90,3.19,0,3.1,210,93,1013,55.96,53.28,59.0,53.01,Rain,moderate rain
1253,Prospect Park,1586766002,1586766002,1586773155,1586820770,90,3.19,0,3.1,210,93,1013,56.17,53.56,59.0,53.01,Rain,moderate rain
1254,Prospect Park,1586766302,1586766301,1586773155,1586820770,90,3.66,0,5.1,180,100,1011,56.16,51.66,59.0,53.01,Rain,moderate rain
1255,Prospect Park,1586766603,1586766602,1586773155,1586820770,90,3.77,0,5.1,180,100,1011,56.17,51.67,59.0,53.01,Rain,moderate rain
1256,Prospect Park,1586766902,1586766602,1586773155,1586820770,90,3.77,0,5.1,180,100,1011,56.17,51.67,59.0,53.01,Rain,moderate rain
1257,Prospect Park,1586767202,1586767202,1586773155,1586820770,90,4.24,0,5.1,180,100,1011,56.52,52.14,60.01,53.01,Rain,heavy intensity rain
1258,Prospect Park,1586767502,1586767202,1586773155,1586820770,90,4.24,0,5.1,180,100,1011,56.52,52.14,60.01,53.01,Rain,heavy intensity rain
1259,Prospect Park,1586767802,1586767202,1586773155,1586820770,90,4.24,0,5.1,180,100,1011,56.52,52.14,60.01,53.01,Rain,heavy intensity rain
1260,Prospect Park,1586768102,1586767202,1586773155,1586820770,90,4.24,0,5.1,180,100,1011,56.52,52.14,60.01,53.01,Rain,heavy intensity rain
1261,Prospect Park,1586768407,1586768404,1586773155,1586820770,90,4.27,0,5.1,180,100,1011,57.11,52.93,60.8,53.6,Rain,heavy intensity rain
1262,Prospect Park,1586768702,1586768701,1586773155,1586820770,90,5.04,0,5.1,180,100,1011,57.25,53.11,61.0,53.6,Rain,heavy intensity rain
1263,Prospect Park,1586769002,1586768404,1586773155,1586820770,90,4.27,0,5.1,180,100,1011,57.11,52.93,60.8,53.6,Rain,heavy intensity rain
1264,Prospect Park,1586769303,1586769302,1586773155,1586820770,90,4.82,0,5.1,180,100,1011,57.4,53.31,61.0,53.6,Rain,heavy intensity rain
1265,Prospect Park,1586769602,1586769302,1586773155,1586820770,90,4.82,0,5.1,180,100,1011,57.4,53.31,61.0,53.6,Rain,heavy intensity rain
1266,Prospect Park,1586769902,1586769302,1586773155,1586820770,90,4.82,0,5.1,180,100,1011,57.4,53.31,61.0,53.6,Rain,heavy intensity rain
1267,Prospect Park,1586770202,1586770202,1586773155,1586820770,90,5.37,0,7.2,180,93,1010,57.61,50.29,61.0,53.6,Rain,heavy intensity rain
1268,Prospect Park,1586770502,1586770202,1586773155,1586820770,90,5.37,0,7.2,180,93,1010,57.61,50.29,61.0,53.6,Rain,heavy intensity rain
1269,Prospect Park,1586770802,1586770202,1586773155,1586820770,90,5.37,0,7.2,180,93,1010,57.61,50.29,61.0,53.6,Rain,heavy intensity rain
1270,Prospect Park,1586771102,1586771102,1586773155,1586820770,90,5.63,0,7.2,180,93,1010,57.96,50.74,61.0,54.0,Rain,heavy intensity rain
1271,Prospect Park,1586771402,1586771102,1586773155,1586820770,90,5.63,0,7.2,180,93,1010,57.96,50.74,61.0,54.0,Rain,heavy intensity rain
1272,Prospect Park,1586771702,1586771701,1586773155,1586820770,90,5.33,0,7.2,180,93,1010,58.23,51.1,61.0,55.0,Rain,heavy intensity rain
1273,Prospect Park,1586772003,1586772001,1586773155,1586820770,90,5.44,0,7.2,180,93,1010,58.26,51.15,61.0,55.0,Rain,heavy intensity rain
1274,Prospect Park,1586772302,1586772001,1586773155,1586820770,90,5.44,0,7.2,180,93,1010,58.26,51.15,61.0,55.0,Rain,heavy intensity rain
1275,Prospect Park,1586772603,1586772602,1586773155,1586820770,90,4.61,0,7.2,180,93,1010,58.35,51.26,61.0,55.0,Rain,heavy intensity rain
1276,Prospect Park,1586772902,1586772602,1586773155,1586820770,90,4.61,0,7.2,180,93,1010,58.35,51.26,61.0,55.0,Rain,heavy intensity rain
1277,Prospect Park,1586773202,1586772602,1586773155,1586820770,90,4.61,0,7.2,180,93,1010,58.35,51.26,61.0,55.0,Rain,heavy intensity rain
1278,Prospect Park,1586773502,1586773502,1586773155,1586820770,90,4.28,0,8.2,190,93,1008,58.55,50.27,62.01,55.0,Rain,heavy intensity rain
1279,Prospect Park,1586773802,1586773802,1586773155,1586820770,90,3.48,0,8.2,190,93,1008,58.55,50.27,62.01,55.0,Rain,moderate rain
1280,Prospect Park,1586774102,1586773502,1586773155,1586820770,90,4.28,0,8.2,190,93,1008,58.55,50.27,62.01,55.0,Rain,heavy intensity rain
