time_bin,time,temp,humidity,rain_1h,wind_speed,wind_deg,press
2020-02-23 05:05:00,,36.95334542869564,48.65299423260995,-1.0456895424175953e-46,18.805792688085866,262.3995103625365,1022.8442448759139
2020-02-23 05:20:00,,35.33571318903844,54.51967325728971,-2.637655405812266e-46,17.92312501838227,255.86558212709463,1022.8177821817221
2020-02-23 05:35:00,,33.80522435486201,61.12651565332461,-2.9107935663008037e-46,16.828894839487536,246.39886282810545,1022.8074283966693
2020-02-23 05:50:00,2020-02-23 06:00:00,33.08,66.0,0.0,16.6,240.0,1022.8
2020-02-23 06:05:00,,33.160040124452394,69.14012629731587,6.094725293090146e-46,17.236440499919667,236.6689936427783,1022.7954969917148
2020-02-23 06:20:00,,34.04534472821919,70.54689454527224,1.537338231296963e-45,18.738216339246527,236.40584375644033,1022.7939193718132
2020-02-23 06:35:00,,35.1679769678764,70.68021552059247,1.6965348176364303e-45,20.145884008950127,237.93977199188222,1022.7953820660051
2020-02-23 06:50:00,2020-02-23 07:00:00,35.96,70.0,0.0,20.5,240.0,1022.8
2020-02-23 07:05:00,,36.42141382459,68.5062479834948,-3.552266221612328e-45,19.800564312396162,242.5865277807938,1022.8077731737976
2020-02-23 07:20:00,,36.552218441646396,66.19895947107689,-8.960263847200553e-45,18.0475769461386,245.6993553342635,1022.8187015873982
2020-02-23 07:35:00,,36.386913837879604,64.29219122312053,-9.8881295491885e-45,16.095801106811738,248.46250522060143,1022.8452792072998
2020-02-23 07:50:00,2020-02-23 08:00:00,35.96,64.0,0.0,14.8,250.0,1022.9
2020-02-23 08:05:00,,35.271476928007615,65.3223858017153,2.070412480036495e-44,14.160173625703383,250.31183967245917,1022.9828639654991
2020-02-23 08:20:00,,34.32134462190243,68.25934862826644,5.222424485190635e-44,14.176321983921886,249.39802423797892,1023.093871103797
2020-02-23 08:35:00,,33.470540004846036,71.06663714068435,5.763224247749457e-44,14.504309350179447,248.78519668450926,1023.2079426901964
2020-02-23 08:50:00,2020-02-23 09:00:00,33.08,72.0,0.0,14.8,250.0,1023.3
2020-02-23 09:05:00,,33.14972460736432,71.05943720621337,-1.2067248258057738e-43,15.063393933383546,253.04243418445125,1023.3700430332079
2020-02-23 09:20:00,,33.67971382693901,68.24494875932446,-3.0438520526423754e-43,15.294491150330085,257.91249923786296,1023.41807178982
2020-02-23 09:35:00,,34.134846133044185,65.30798593277333,-3.3590532531577893e-43,15.278342792111582,261.3263146723432,1023.4570646515222
2020-02-23 09:50:00,2020-02-23 10:00:00,33.98,64.0,0.0,14.8,260.0,1023.5
2020-02-23 10:05:00,,33.21517542780645,64.3209909610045,7.033307706830991e-43,13.859462773995345,253.93355522083337,1023.5468778352533
2020-02-23 10:20:00,,31.840372416463538,66.27095881578681,1.7740869867335188e-42,12.456731114097611,243.12698033484335,1023.5976981572826
2020-02-23 10:35:00,,30.545383196888853,68.33544726267571,1.957799709417179e-42,11.325633897151071,233.25691528143167,1023.6496694006705
2020-02-23 10:50:00,2020-02-23 11:00:00,30.02,69.0,0.0,11.2,230.0,1023.7
2020-02-23 11:05:00,,30.26422282579697,68.26461702775967,-4.099312141518017e-42,12.079829422644398,233.35623449054845,1023.7486899552714
2020-02-23 11:20:00,,31.278051674279773,66.12929834595471,-1.0340136715136875e-41,13.965122165084262,243.32561875307692,1023.7957392664842
2020-02-23 11:35:00,,32.652854685622685,63.42933049117239,-1.1410892931187295e-41,15.817853824981997,254.13219363906694,1023.8449189444551
2020-02-23 11:50:00,2020-02-23 12:00:00,33.98,61.0,0.0,16.6,260.0,1023.9
